"145810";"CATEGORIA B RIESGO ACEPTABLE";" "
"145815";"CATEGORIA C RIESGO APRECIABLE";" "
"145820";"CATEGORIA D RIESGO SIGNIFICATIVO";" "
"145825";"CATEGORIA E RIESGO DE INCOBRABILIDAD";" "
"1459";"MICROCREDITOS EMPRESARIAL- OTRAS GARANTIAS - SIN LIBRANZA";" "
"145905";"CATEGORIA A RIESGO NORMAL";" "
"145910";"CATEGORIA B RIESGO ACEPTABLE";" "
"145915";"CATEGORIA C RIESGO APRECIABLE";" "
"145920";"CATEGORIA D RIESGO SIGNIFICATIVO";" "
"145925";"CATEGORIA E RIESGO DE INCOBRABILIDAD";" "
"1460";"CREDITOS COMERCIALES, GARANTIA ADMISIBLE - CON LIBRANZA";" "
"146005";"CATEGORIA A RIESGO NORMAL";" "
"146010";"CATEGORIA B RIESGO ACEPTABLE";" "
"146015";"CATEGORIA C RIESGO APRECIABLE";" "
"146020";"CATEGORIA D RIESGO SIGNIFICATIVO";" "
"146025";"CATEGORIA E RIESGO DE INCOBRABILIDAD";" "
"1462";"CREDITOS COMERCIALES, GARANTIA ADMISIBLE - SIN LIBRANZA";" "
"146205";"CATEGORIA A RIESGO NORMAL";" "
"146210";"CATEGORIA B RIESGO ACEPTABLE";" "
"146215";"CATEGORIA C RIESGO APRECIABLE";" "
"146220";"CATEGORIA D RIESGO SIGNIFICATIVO";" "
"146225";"CATEGORIA E RIESGO DE INCOBRABILIDAD";" "
"1463";"CREDITOS COMERCIALES, OTRAS GARANTIAS - CON LIBRANZA";" "
"146315";"CATEGORIA A RIESGO NORMAL";" "
"146320";"CATEGORIA B RIESGO ACEPTABLE";" "
"146325";"CATEGORIA C RIESGO APRECIABLE";" "
"146330";"CATEGORIA D RIESGO SIGNIFICATIVO";" "
"146335";"CATEGORIA E RIESGO DE INCOBRABILIDAD";" "
"1465";"CREDITOS COMERCIALES, OTRAS GARANTIAS - SIN LIBRANZA";" "
"146515";"CATEGORIA A RIESGO NORMAL";" "
"146520";"CATEGORIA B RIESGO ACEPTABLE";" "
"146525";"CATEGORIA C RIESGO APRECIABLE";" "
"146530";"CATEGORIA D RIESGO SIGNIFICATIVO";" "
"146535";"CATEGORIA E RIESGO DE INCOBRABILIDAD";" "
"1488";"DERECHOS DE RECOMPRA CARTERA NEGOCIADA";" "
"148820";"CREDITOS DE VIVIENDA";" "
"148825";"CREDITOS DE CONSUMO";" "
"148830";"MICROCREDITOS";" "
"148835";"CREDITOS COMERCIALES";" "
"1489";"PROVISION CREDITOS DE VIVIENDA";" "
"148905";"CATEGORIA A - CREDITO NORMAL, GARANTIA ADMISIBLE";" "
"148910";"CATEGORIA B - CREDITO ACEPTABLE, GARANTIA ADMISIBLE";" "
"148915";"CATEGORIA C CREDITO APRECIABLE, GARANTIA ADMISIBLE";" "
"148920";"CATEGORIA D CREDITO SIGNIFICATIVO, GARANTIA ADMISIBLE";" "
"148925";"CATEGORIA E CREDITO IRRECUPERABLE, GARANTIA ADMISIBLE";" "
"1491";"PROVISION CREDITOS DE CONSUMO";" "
"149105";"CATEGORIA A - CREDITO NORMAL, GARANTIA ADMISIBLE";" "
"149107";"CATEGORIA A - CREDITO NORMAL, OTRAS GARANTIAS";" "
"149110";"CATEGORIA B - CREDITO ACEPTABLE, GARANTIA ADMISIBLE";" "
"149112";"CATEGORIA B - CREDITO ACEPTABLE, OTRAS GARANTIAS";" "
"149115";"CATEGORIA C CREDITO APRECIABLE, GARANTIA ADMISIBLE";" "
"149117";"CATEGORIA C CREDITO APRECIABLE, OTRAS GARANTIAS";" "
"149120";"CATEGORIA D CREDITO SIGNIFICATIVO, GARANTIA ADMISIBLE";" "
"149122";"CATEGORIA D CREDITO SIGNIFICATIVO, OTRAS GARANTIAS";" "
"149125";"CATEGORIA E CREDITO IRRECUPERABLE, GARANTIA ADMISIBLE";" "
"149127";"CATEGORIA E CREDITO IRRECUPERABLE, OTRAS GARANTIAS";" "
"1492";"PROVISION MICROCREDITO INMOBILIARIO";" "
"149205";"CATEGORIA A - CREDITO NORMAL, GARANTIA ADMISIBLE";" "
